ean,product_id,manufacturer,article_type,provider,rim_width,rim_diameter,rim_offset,rim_color,rim_load_index,rim_speed_index
8002000053613,487864,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000053620,2284907,GMP,Felge,provider 17,,,,,,
8002000053620,487862,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000053637,2284911,GMP,Felge,provider 17,,,,,,
8002000053637,487869,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000053644,2284912,GMP,Felge,provider 17,,,,,,
8002000053651,2284913,GMP,Felge,provider 17,,,,,,
8002000053651,487868,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000053668,487866,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000053668,2284908,GMP,Felge,provider 17,,,,,,
8002000053675,2284909,GMP,Felge,provider 17,,,,,,
8002000053682,2284910,GMP,Felge,provider 17,,,,,,
8002000053699,2284914,GMP,Felge,provider 17,,,,,,
8002000053699,487872,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000053705,2284915,GMP,Felge,provider 17,,,,,,
8002000053712,2284916,GMP,Felge,provider 17,,,,,,
8002000053729,2284917,GMP,Felge,provider 17,,,,,,
8002000053736,2284918,GMP,Felge,provider 17,,,,,,
8002000053750,2284919,GMP,Felge,provider 17,,,,,,
8002000053750,487874,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000055174,2282759,GMP,Felge,provider 17,,,,,,
8002000055174,484244,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000055181,2282761,GMP,Felge,provider 17,,,,,,
8002000055181,484246,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000055198,484245,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000055198,2282762,GMP,Felge,provider 17,,,,,,
8002000055204,2282763,GMP,Felge,provider 17,,,,,,
8002000055204,484243,GMP,ALU_FELGE,provider 01,,,,silber,,
8002000055259,2282690,GMP,Felge,provider 17,,,,,,
8002000055259,484413,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000055266,2282691,GMP,Felge,provider 17,,,,,,
8002000055266,484414,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000055273,2282692,GMP,Felge,provider 17,,,,,,
8002000055273,484412,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000055280,484416,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000055280,2282693,GMP,Felge,provider 17,,,,,,
8002000055297,2282694,GMP,Felge,provider 17,,,,,,
8002000055297,484417,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000055303,2282695,GMP,Felge,provider 17,,,,,,
8002000055303,484415,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000055310,2282696,GMP,Felge,provider 17,,,,,,
8002000055310,484419,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000055327,2282697,GMP,Felge,provider 17,,,,,,
8002000055327,484420,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000055334,484418,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000055334,2282698,GMP,Felge,provider 17,,,,,,
8002000055341,2282699,GMP,Felge,provider 17,,,,,,
8002000055341,484422,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000055358,2282700,GMP,Felge,provider 17,,,,,,
8002000055358,484423,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000055365,2282701,GMP,Felge,provider 17,,,,,,
8002000055372,2282702,GMP,Felge,provider 17,,,,,,
8002000055389,484426,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000055389,2282703,GMP,Felge,provider 17,,,,,,
8002000055396,2282704,GMP,Felge,provider 17,,,,,,
8002000055402,2282705,GMP,Felge,provider 17,,,,,,
8002000055402,484428,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000055419,2282706,GMP,Felge,provider 17,,,,,,
8002000055419,484429,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000055426,2282707,GMP,Felge,provider 17,,,,,,
8002000055426,484427,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000055433,484431,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000055433,2282708,GMP,Felge,provider 17,,,,,,
8002000055440,2282709,GMP,Felge,provider 17,,,,,,
8002000055440,484432,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000055457,2282710,GMP,Felge,provider 17,,,,,,
8002000055457,484430,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000055464,2282711,GMP,Felge,provider 17,,,,,,
8002000055471,2282712,GMP,Felge,provider 17,,,,,,
8002000055471,484435,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000055488,2282713,GMP,Felge,provider 17,,,,,,
8002000055488,484433,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000055495,2282714,GMP,Felge,provider 17,,,,,,
8002000055495,484437,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000055518,2282716,GMP,Felge,provider 17,,,,,,
8002000055532,2282732,GMP,Felge,provider 17,,,,,,
8002000055532,484440,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000055549,2282733,GMP,Felge,provider 17,,,,,,
8002000055549,484441,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000055556,2282734,GMP,Felge,provider 17,,,,,,
8002000055556,484439,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000055563,484443,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000055563,2282735,GMP,Felge,provider 17,,,,,,
8002000055570,2282736,GMP,Felge,provider 17,,,,,,
8002000055570,484444,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000055587,2282737,GMP,Felge,provider 17,,,,,,
8002000055587,484442,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000055594,2282738,GMP,Felge,provider 17,,,,,,
8002000055594,484446,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000055600,2282739,GMP,Felge,provider 17,,,,,,
8002000055600,484447,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000055617,2282740,GMP,Felge,provider 17,,,,,,
8002000055617,484445,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000055624,2282741,GMP,Felge,provider 17,,,,,,
8002000055624,484449,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000055631,2282742,GMP,Felge,provider 17,,,,,,
8002000055631,484450,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000055648,484448,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000055648,2282743,GMP,Felge,provider 17,,,,,,
8002000055709,484493,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000055709,2282654,GMP,Felge,provider 17,,,,,,
8002000055716,2282655,GMP,Felge,provider 17,,,,,,
8002000055723,2282656,GMP,Felge,provider 17,,,,,,
8002000055723,484492,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000055730,2282648,GMP,Felge,provider 17,,,,,,
8002000055730,484487,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000055747,2282649,GMP,Felge,provider 17,,,,,,
8002000055747,484488,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000055754,2282650,GMP,Felge,provider 17,,,,,,
8002000055754,484486,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000055761,2282645,GMP,Felge,provider 17,,,,,,
8002000055761,484484,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000055778,2282646,GMP,Felge,provider 17,,,,,,
8002000055778,484485,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000055785,2282647,GMP,Felge,provider 17,,,,,,
8002000055785,484483,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000055792,2282657,GMP,Felge,provider 17,,,,,,
8002000055792,484496,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000055808,484497,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000055808,2282658,GMP,Felge,provider 17,,,,,,
8002000055815,2282659,GMP,Felge,provider 17,,,,,,
8002000055815,484495,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000055822,2282651,GMP,Felge,provider 17,,,,,,
8002000055839,2282652,GMP,Felge,provider 17,,,,,,
8002000055846,2282653,GMP,Felge,provider 17,,,,,,
8002000055846,484489,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000055860,2282673,GMP,Felge,provider 17,,,,,,
8002000055877,2282674,GMP,Felge,provider 17,,,,,,
8002000055884,2282669,GMP,Felge,provider 17,,,,,,
8002000055891,2282670,GMP,Felge,provider 17,,,,,,
8002000055891,484509,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000055907,2282671,GMP,Felge,provider 17,,,,,,
8002000055907,484507,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000055921,2282682,GMP,Felge,provider 17,,,,,,
8002000055921,484521,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000055938,2282683,GMP,Felge,provider 17,,,,,,
8002000055945,484526,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000055945,2282687,GMP,Felge,provider 17,,,,,,
8002000055952,2282688,GMP,Felge,provider 17,,,,,,
8002000055969,2282689,GMP,Felge,provider 17,,,,,,
8002000055976,2282684,GMP,Felge,provider 17,,,,,,
8002000055983,2282685,GMP,Felge,provider 17,,,,,,
8002000055990,2282686,GMP,Felge,provider 17,,,,,,
8002000055990,484522,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000056003,2282675,GMP,Felge,provider 17,,,,,,
8002000056003,484514,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000056010,2282676,GMP,Felge,provider 17,,,,,,
8002000056027,2282677,GMP,Felge,provider 17,,,,,,
8002000056034,484517,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000056034,2282678,GMP,Felge,provider 17,,,,,,
8002000056041,2282679,GMP,Felge,provider 17,,,,,,
8002000056041,484518,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000056058,2282680,GMP,Felge,provider 17,,,,,,
8002000056058,484516,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000056065,2282720,GMP,Felge,provider 17,,,,,,
8002000056065,484532,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000056072,2282721,GMP,Felge,provider 17,,,,,,
8002000056089,2282722,GMP,Felge,provider 17,,,,,,
8002000056089,484531,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000056096,484538,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000056096,2282726,GMP,Felge,provider 17,,,,,,
8002000056102,2282727,GMP,Felge,provider 17,,,,,,
8002000056119,2282728,GMP,Felge,provider 17,,,,,,
8002000056119,484537,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000056126,2282729,GMP,Felge,provider 17,,,,,,
8002000056126,484541,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000056133,2282730,GMP,Felge,provider 17,,,,,,
8002000056140,2282731,GMP,Felge,provider 17,,,,,,
8002000056157,484535,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000056157,2282723,GMP,Felge,provider 17,,,,,,
8002000056164,2282724,GMP,Felge,provider 17,,,,,,
8002000056164,484536,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000056171,2282725,GMP,Felge,provider 17,,,,,,
8002000056171,484534,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000056188,2282717,GMP,Felge,provider 17,,,,,,
8002000056195,2282718,GMP,Felge,provider 17,,,,,,
8002000056201,2282719,GMP,Felge,provider 17,,,,,,
8002000056218,2282623,GMP,Felge,provider 17,,,,,,
8002000056218,484463,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000056225,2282624,GMP,Felge,provider 17,,,,,,
8002000056225,484464,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000056232,2282625,GMP,Felge,provider 17,,,,,,
8002000056232,484462,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000056256,2282627,GMP,Felge,provider 17,,,,,,
8002000056263,2282628,GMP,Felge,provider 17,,,,,,
8002000056263,484465,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000056270,2282639,GMP,Felge,provider 17,,,,,,
8002000056270,484478,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000056287,2282640,GMP,Felge,provider 17,,,,,,
8002000056287,484479,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000056294,2282641,GMP,Felge,provider 17,,,,,,
8002000056300,2282632,GMP,Felge,provider 17,,,,,,
8002000056300,484472,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000056317,2282633,GMP,Felge,provider 17,,,,,,
8002000056317,484473,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000056324,2282634,GMP,Felge,provider 17,,,,,,
8002000056324,484471,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000056331,2282642,GMP,Felge,provider 17,,,,,,
8002000056348,2282643,GMP,Felge,provider 17,,,,,,
8002000056348,484482,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000056355,2282644,GMP,Felge,provider 17,,,,,,
8002000056355,484480,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000056362,2282629,GMP,Felge,provider 17,,,,,,
8002000056379,2282630,GMP,Felge,provider 17,,,,,,
8002000056379,484470,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000056386,2282631,GMP,Felge,provider 17,,,,,,
8002000056393,2282635,GMP,Felge,provider 17,,,,,,
8002000056409,2282636,GMP,Felge,provider 17,,,,,,
8002000056409,484476,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000056416,2282637,GMP,Felge,provider 17,,,,,,
8002000056423,484499,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000056423,2282660,GMP,Felge,provider 17,,,,,,
8002000056430,484500,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000056430,2282661,GMP,Felge,provider 17,,,,,,
8002000056447,2282662,GMP,Felge,provider 17,,,,,,
8002000056454,2282666,GMP,Felge,provider 17,,,,,,
8002000056454,484505,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000056461,2282667,GMP,Felge,provider 17,,,,,,
8002000056461,484506,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000056478,2282668,GMP,Felge,provider 17,,,,,,
8002000056478,484504,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000056485,2282663,GMP,Felge,provider 17,,,,,,
8002000056485,484502,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000056492,2282664,GMP,Felge,provider 17,,,,,,
8002000056492,484503,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000056508,2282665,GMP,Felge,provider 17,,,,,,
8002000056508,484501,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000056867,2927014,GMP,Felge,provider 17,,,,,,
8002000056867,492442,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000056874,2927015,GMP,Felge,provider 17,,,,,,
8002000056881,2927020,GMP,Felge,provider 17,,,,,,
8002000056881,492448,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000056898,492441,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000056898,2927016,GMP,Felge,provider 17,,,,,,
8002000056904,2927021,GMP,Felge,provider 17,,,,,,
8002000056904,492449,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000056911,2927022,GMP,Felge,provider 17,,,,,,
8002000056911,492447,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000056928,2927017,GMP,Felge,provider 17,,,,,,
8002000056928,492445,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000056935,2927018,GMP,Felge,provider 17,,,,,,
8002000056942,492444,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000056942,2927019,GMP,Felge,provider 17,,,,,,
8002000056959,2927041,GMP,Felge,provider 17,,,,,,
8002000056959,492472,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000056966,2927042,GMP,Felge,provider 17,,,,,,
8002000056966,492473,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000056973,2927043,GMP,Felge,provider 17,,,,,,
8002000056980,2927038,GMP,Felge,provider 17,,,,,,
8002000056980,492469,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000056997,492470,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000056997,2927039,GMP,Felge,provider 17,,,,,,
8002000057000,492468,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000057000,2927040,GMP,Felge,provider 17,,,,,,
8002000057017,2927053,GMP,Felge,provider 17,,,,,,
8002000057017,492478,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000057024,2927054,GMP,Felge,provider 17,,,,,,
8002000057024,492479,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000057031,2927055,GMP,Felge,provider 17,,,,,,
8002000057031,492477,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000057048,492475,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000057048,2927050,GMP,Felge,provider 17,,,,,,
8002000057055,2927051,GMP,Felge,provider 17,,,,,,
8002000057055,492476,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000057062,2927052,GMP,Felge,provider 17,,,,,,
8002000057062,492474,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000057079,2927047,GMP,Felge,provider 17,,,,,,
8002000057079,492466,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000057086,492467,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000057086,2927048,GMP,Felge,provider 17,,,,,,
8002000057093,492465,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000057093,2927049,GMP,Felge,provider 17,,,,,,
8002000057109,2927056,GMP,Felge,provider 17,,,,,,
8002000057109,492484,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000057116,2927057,GMP,Felge,provider 17,,,,,,
8002000057116,492485,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000057123,2927058,GMP,Felge,provider 17,,,,,,
8002000057123,492483,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000057130,2927044,GMP,Felge,provider 17,,,,,,
8002000057147,2927045,GMP,Felge,provider 17,,,,,,
8002000057147,492482,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000057154,2927046,GMP,Felge,provider 17,,,,,,
8002000057154,492480,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000057284,2926996,GMP,Felge,provider 17,,,,,,
8002000057284,492421,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000057291,2926997,GMP,Felge,provider 17,,,,,,
8002000057291,492422,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000057307,492420,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000057307,2926998,GMP,Felge,provider 17,,,,,,
8002000057314,492424,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000057314,2926999,GMP,Felge,provider 17,,,,,,
8002000057321,492425,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000057321,2927000,GMP,Felge,provider 17,,,,,,
8002000057338,2927001,GMP,Felge,provider 17,,,,,,
8002000057338,492423,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000057345,2927002,GMP,Felge,provider 17,,,,,,
8002000057352,2927003,GMP,Felge,provider 17,,,,,,
8002000057352,492428,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000057369,2927004,GMP,Felge,provider 17,,,,,,
8002000057369,492426,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000057376,492433,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000057376,2927008,GMP,Felge,provider 17,,,,,,
8002000057383,2927009,GMP,Felge,provider 17,,,,,,
8002000057390,2927010,GMP,Felge,provider 17,,,,,,
8002000057406,2927005,GMP,Felge,provider 17,,,,,,
8002000057406,492430,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000057413,2927006,GMP,Felge,provider 17,,,,,,
8002000057413,492431,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000057420,2927007,GMP,Felge,provider 17,,,,,,
8002000057420,492429,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000057437,2926994,GMP,Felge,provider 17,,,,,,
8002000057437,492437,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000057444,2926995,GMP,Felge,provider 17,,,,,,
8002000057444,492435,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000057451,2927011,GMP,Felge,provider 17,,,,,,
8002000057468,2927012,GMP,Felge,provider 17,,,,,,
8002000057468,492440,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000057475,2927013,GMP,Felge,provider 17,,,,,,
8002000057475,492438,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000057482,2927026,GMP,Felge,provider 17,,,,,,
8002000057499,2927027,GMP,Felge,provider 17,,,,,,
8002000057505,2927028,GMP,Felge,provider 17,,,,,,
8002000057505,492456,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000057512,2927023,GMP,Felge,provider 17,,,,,,
8002000057512,492454,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000057529,2927024,GMP,Felge,provider 17,,,,,,
8002000057536,2927025,GMP,Felge,provider 17,,,,,,
8002000057543,492463,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000057543,2927035,GMP,Felge,provider 17,,,,,,
8002000057567,2927037,GMP,Felge,provider 17,,,,,,
8002000057574,2927032,GMP,Felge,provider 17,,,,,,
8002000057574,492460,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000057581,2927033,GMP,Felge,provider 17,,,,,,
8002000057598,2927034,GMP,Felge,provider 17,,,,,,
8002000057604,2927029,GMP,Felge,provider 17,,,,,,
8002000057604,492451,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000057611,2927030,GMP,Felge,provider 17,,,,,,
8002000057628,2927031,GMP,Felge,provider 17,,,,,,
8002000057628,492450,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000057727,2926963,GMP,Felge,provider 17,,,,,,
8002000057727,492391,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000057734,2926964,GMP,Felge,provider 17,,,,,,
8002000057734,492392,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000057741,2926965,GMP,Felge,provider 17,,,,,,
8002000057741,492390,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000057758,2926978,GMP,Felge,provider 17,,,,,,
8002000057765,2926979,GMP,Felge,provider 17,,,,,,
8002000057765,492395,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000057772,492393,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000057772,2926980,GMP,Felge,provider 17,,,,,,
8002000057789,2926981,GMP,Felge,provider 17,,,,,,
8002000057789,492397,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000057802,2926983,GMP,Felge,provider 17,,,,,,
8002000057819,2926975,GMP,Felge,provider 17,,,,,,
8002000057826,2926976,GMP,Felge,provider 17,,,,,,
8002000057826,492401,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000057833,2926977,GMP,Felge,provider 17,,,,,,
8002000057840,2926969,GMP,Felge,provider 17,,,,,,
8002000057857,2926970,GMP,Felge,provider 17,,,,,,
8002000057864,2926971,GMP,Felge,provider 17,,,,,,
8002000057864,492405,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000057871,2926966,GMP,Felge,provider 17,,,,,,
8002000057871,492403,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000057888,2926967,GMP,Felge,provider 17,,,,,,
8002000057895,2926968,GMP,Felge,provider 17,,,,,,
8002000057895,492402,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000057901,492409,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000057901,2926984,GMP,Felge,provider 17,,,,,,
8002000057918,2926985,GMP,Felge,provider 17,,,,,,
8002000057925,2926986,GMP,Felge,provider 17,,,,,,
8002000057925,492408,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000057932,2926987,GMP,Felge,provider 17,,,,,,
8002000057949,2926988,GMP,Felge,provider 17,,,,,,
8002000057949,492413,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000057956,2926989,GMP,Felge,provider 17,,,,,,
8002000057956,492411,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000057970,492416,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000057970,2926973,GMP,Felge,provider 17,,,,,,
8002000057987,2926974,GMP,Felge,provider 17,,,,,,
8002000057987,492414,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000057994,2926990,GMP,Felge,provider 17,,,,,,
8002000057994,492418,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000058007,2926991,GMP,Felge,provider 17,,,,,,
8002000058007,492419,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000058014,2926992,GMP,Felge,provider 17,,,,,,
8002000058021,492436,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000058021,2926993,GMP,Felge,provider 17,,,,,,
8002000058168,2927059,GMP,Felge,provider 17,,,,,,
8002000058168,492490,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000058175,2927060,GMP,Felge,provider 17,,,,,,
8002000058182,2927061,GMP,Felge,provider 17,,,,,,
8002000058182,492489,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000058199,2927077,GMP,Felge,provider 17,,,,,,
8002000058199,492508,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000058205,2927078,GMP,Felge,provider 17,,,,,,
8002000058205,492509,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000058212,2927079,GMP,Felge,provider 17,,,,,,
8002000058212,492507,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000058229,2927071,GMP,Felge,provider 17,,,,,,
8002000058236,2927072,GMP,Felge,provider 17,,,,,,
8002000058243,2927073,GMP,Felge,provider 17,,,,,,
8002000058243,492495,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000058250,492493,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000058250,2927068,GMP,Felge,provider 17,,,,,,
8002000058267,492494,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000058267,2927069,GMP,Felge,provider 17,,,,,,
8002000058274,2927070,GMP,Felge,provider 17,,,,,,
8002000058274,492492,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000058281,2927062,GMP,Felge,provider 17,,,,,,
8002000058281,492499,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000058298,2927063,GMP,Felge,provider 17,,,,,,
8002000058298,492500,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000058304,492498,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000058304,2927064,GMP,Felge,provider 17,,,,,,
8002000058311,2927074,GMP,Felge,provider 17,,,,,,
8002000058311,492502,GMP,ALU_FELGE,provider 01,,,,grau / anthrazit,,
8002000058328,2927075,GMP,Felge,provider 17,,,,,,
8002000058328,492503,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000058335,2927076,GMP,Felge,provider 17,,,,,,
8002000058335,492501,GMP,ALU_FELGE,provider 01,,,,schwarz,,
8002000058342,2927065,GMP,Felge,provider 17,,,,,,
8002000058359,2927066,GMP,Felge,provider 17,,,,,,
8002000058366,2927067,GMP,Felge,provider 17,,,,,,
8002000058373,2927086,GMP,Felge,provider 17,,,,,,
