ean,product_id,manufacturer,article_type,source_file,tyre_width,tyre_aspect_ratio,tyre_construction,tyre_diameter,tyre_load_index,tyre_speed_index,tyre_tread,tyre_tt_tl,provider,rim_width,rim_diameter,rim_offset,rim_color,rim_load_index,rim_speed_index
4548515027359,160003692,YOKOHAMA,Reifen,09.csv,235,55,R,19,,,ADVANSPORT V107 XLRPB,,09,,,,,,
4548515027397,160003701,YOKOHAMA,Reifen,09.csv,245,35,R,19,,Z,ADVANSPORT V107 XLRPB,,09,,,,,,
4548515027410,160003672,YOKOHAMA,Reifen,09.csv,235,35,R,19,,Z,ADVANSPORT V107 XLRPB,,09,,,,,,
4548515027427,160003707,YOKOHAMA,Reifen,09.csv,245,40,R,18,,Z,ADVANSPORT V107 XLRPB,,09,,,,,,
4548515027441,160003888,YOKOHAMA,Reifen,09.csv,275,40,R,19,,Z,ADVANSPORT V107 XLRPB,,09,,,,,,
4548515027458,160003714,YOKOHAMA,Reifen,09.csv,245,45,R,19,,Z,ADVANSPORT V107 XLRPB,,09,,,,,,
4548515027472,160003712,YOKOHAMA,Reifen,09.csv,245,45,R,18,,Z,ADVANSPORT V107 XLRPB,,09,,,,,,
4548515027526,160003866,YOKOHAMA,Reifen,09.csv,255,30,R,20,,Z,ADVANSPORT V107 XLRPB,,09,,,,,,
4548515027564,160003675,YOKOHAMA,Reifen,09.csv,235,40,R,18,,Z,ADVANSPORT V107 XLRPB,,09,,,,,,
4548515027588,160003728,YOKOHAMA,Reifen,09.csv,255,35,R,18,,Z,ADVANSPORT V107 XLRPB,,09,,,,,,
4548515027632,160003732,YOKOHAMA,Reifen,09.csv,255,35,R,20,,,ADVANSPORT V107 XL,,09,,,,,,
4548515027649,160003864,YOKOHAMA,Reifen,09.csv,245,40,R,20,,Z,ADVANSPORT V107 XLRPB,,09,,,,,,
4548515027656,160003786,YOKOHAMA,Reifen,09.csv,275,35,R,20,,Z,ADVANSPORT V107 XLRPB,,09,,,,,,
4548515027663,160003852,YOKOHAMA,Reifen,09.csv,225,40,R,19,,Z,ADVANSPORT V107 XLRPB,,09,,,,,,
4548515027670,160003862,YOKOHAMA,Reifen,09.csv,245,40,R,19,,Z,ADVANSPORT V107 XL,,09,,,,,,
4548515027762,160003867,YOKOHAMA,Reifen,09.csv,255,40,R,18,,Z,ADVANSPORT V107,,09,,,,,,
4548515028042,160004085,YOKOHAMA,Reifen,09.csv,175,65,R,15,,,BLUEARTH-4S AW21 XL 3PMSF,,09,,,,,,
4548515028059,160003639,YOKOHAMA,Reifen,09.csv,225,45,R,18,,,BLUEARTH-4S AW21 XL 3PMSF,,09,,,,,,
4548515028097,160003595,YOKOHAMA,Reifen,09.csv,205,55,R,17,,,BLUEARTH-4S AW21 XL 3PMSF,,09,,,,,,
4548515028110,160003622,YOKOHAMA,Reifen,09.csv,215,70,R,16,,,BLUEARTH-4S AW21 3PMSF,,09,,,,,,
4548515036061,160003980,YOKOHAMA,Reifen,09.csv,245,45,R,18,,,ADVAN NEOVA AD09 XLRPB,,09,,,,,,
4548515036122,160003941,YOKOHAMA,Reifen,09.csv,265,35,R,20,,,ADVAN NEOVA AD09 XL,,09,,,,,,
4548515036153,160003929,YOKOHAMA,Reifen,09.csv,255,35,R,20,,,ADVAN NEOVA AD09 XL,,09,,,,,,
4548515036184,160003949,YOKOHAMA,Reifen,09.csv,285,30,R,18,,,ADVAN NEOVA AD09 XLRPB,,09,,,,,,
4548515036207,160003958,YOKOHAMA,Reifen,09.csv,295,35,R,20,,,ADVAN NEOVA AD09 XL,,09,,,,,,
4548515036313,160003928,YOKOHAMA,Reifen,09.csv,255,35,R,19,,,ADVAN NEOVA AD09 XLRPB,,09,,,,,,
4548515036450,160003933,YOKOHAMA,Reifen,09.csv,255,40,R,20,,,ADVAN NEOVA AD09 XLRPB,,09,,,,,,
4548515036467,160003953,YOKOHAMA,Reifen,09.csv,285,35,R,20,,,ADVAN NEOVA AD09 XL,,09,,,,,,
4548515036788,160003924,YOKOHAMA,Reifen,09.csv,245,40,R,20,,,ADVAN NEOVA AD09 XLRPB,,09,,,,,,
4548515045285,160004034,YOKOHAMA,Reifen,09.csv,255,45,R,18,,,ADVAN SPORT V107,,09,,,,,,
4548515045292,160003927,YOKOHAMA,Reifen,09.csv,255,30,R,19,,Z,ADVANSPORT V107 XLRPB,,09,,,,,,
4548515045308,160003975,YOKOHAMA,Reifen,09.csv,235,40,R,19,,Z,ADVANSPORT V107 XLRPB,,09,,,,,,
4548515045353,160003979,YOKOHAMA,Reifen,09.csv,245,35,R,20,,Z,ADVANSPORT V107 XLRPB,,09,,,,,,
4548515046893,160003684,YOKOHAMA,Reifen,09.csv,235,50,R,20,,,BLUEARTH-WINTER V906 SUV XL,,09,,,,,,
4548515046978,160003584,YOKOHAMA,Reifen,09.csv,195,60,R,17,,,BLUEARTH-WINTER V906 3PMSF,,09,,,,,,
4548515048880,160004139,YOKOHAMA,Reifen,09.csv,235,50,R,19,,,BLUEARTH-4S AW21 XLRPB 3PMSF,,09,,,,,,
4548515048910,160004136,YOKOHAMA,Reifen,09.csv,235,45,R,19,,,BLUEARTH-4S AW21 XLRPB 3PMSF,,09,,,,,,
4548515048941,160004021,YOKOHAMA,Reifen,09.csv,235,50,R,20,,,BLUEARTH-4S AW21 3PMSF,,09,,,,,,
4548515048958,160004090,YOKOHAMA,Reifen,09.csv,195,50,R,19,,,BLUEARTH-4S AW21 RPB 3PMSF,,09,,,,,,
4548515049719,160003911,YOKOHAMA,Reifen,09.csv,225,50,R,18,,,BLUEARTH-XT AE61 XLRPB,,09,,,,,,
4548515049863,160004202,YOKOHAMA,Reifen,09.csv,255,45,R,20,,,BLUEARTH-4S AW21 XLRPB 3PMSF,,09,,,,,,
4548515049979,160004080,YOKOHAMA,Reifen,09.csv,205,55,R,16,,,BLUEARTH-WINTER (V906) 3PMSF,,09,,,,,,
4548515053235,160004106,YOKOHAMA,Reifen,09.csv,215,55,R,18,,,GEOLANDAR CV 4S G061 XLRPB 3,,09,,,,,,
4548515053242,160004119,YOKOHAMA,Reifen,09.csv,225,55,R,18,,,GEOLANDAR CV 4S G061 RPB 3PM,,09,,,,,,
4548515053297,160004149,YOKOHAMA,Reifen,09.csv,235,55,R,19,,,GEOLANDAR CV 4S G061 RFRPB 3,,09,,,,,,
4548515053303,160004155,YOKOHAMA,Reifen,09.csv,235,60,R,18,,,GEOLANDAR CV 4S G061 XL 3PMS,,09,,,,,,
4548515053310,160004126,YOKOHAMA,Reifen,09.csv,225,60,R,18,,,GEOLANDAR CV 4S G061 XL 3PMS,,09,,,,,,
4548515053402,160004201,YOKOHAMA,Reifen,09.csv,255,45,R,20,,,GEOLANDAR CV 4S G061 RFRPB 3,,09,,,,,,
4548515053433,160004147,YOKOHAMA,Reifen,09.csv,235,55,R,18,,,GEOLANDAR CV 4S G061 RPB 3PM,,09,,,,,,
4548515053471,160004135,YOKOHAMA,Reifen,09.csv,235,45,R,19,,,GEOLANDAR CV 4S G061 XLRPB 3,,09,,,,,,
4548515300414,160004244,YOKOHAMA,Reifen,09.csv,275,35,R,21,,,ADVAN SPORT EV V108D XLRPB,,09,,,,,,
4548515300445,160004033,YOKOHAMA,Reifen,09.csv,255,40,R,20,,,V108A,,09,,,,,,
4548515300537,160004196,YOKOHAMA,Reifen,09.csv,255,40,R,20,,,ADVAN SPORT EV V108,,09,,,,,,
4548515305686,160004193,YOKOHAMA,Reifen,09.csv,255,35,R,21,,,BLUEARTH-4S AW21 3PMSF,,09,,,,,,
4548515305693,160004094,YOKOHAMA,Reifen,09.csv,195,60,R,17,,,BLUEARTH-4S AW21 3PMSF,,09,,,,,,
4548515305754,160004153,YOKOHAMA,Reifen,09.csv,235,60,R,17,,,BLUEARTH-4S AW21 XLRPB 3PMSF,,09,,,,,,
4548515305761,160004385,YOKOHAMA,Reifen,09.csv,235,55,R,20,,,BLUEARTH-4S AW21 3PMSF,,09,,,,,,
4548515305891,160004195,YOKOHAMA,Reifen,09.csv,255,40,R,20,,,BLUEARTH-4S AW21 XLRPB 3PMSF,,09,,,,,,
4548515305938,160004328,YOKOHAMA,Reifen,09.csv,245,50,R,19,,,BLUEARTH-4S AW21 XLRPB 3PMSF,,09,,,,,,
4548515305976,160004011,YOKOHAMA,Reifen,09.csv,215,55,R,18,,,BLUEARTH-WINTER V906 3PMSF,,09,,,,,,
4548515305990,160004022,YOKOHAMA,Reifen,09.csv,235,55,R,19,,,BLUEARTH-WINTER V906 SUV XL,,09,,,,,,
4548515318952,160004391,YOKOHAMA,Reifen,09.csv,255,40,R,20,,,BLUEARTH-4S AW21 XLRPB 3PMSF,,09,,,,,,
4717784201290,190000567,MAXXIS,Reifen,09.csv,225,55,R,12C,,,CR-966 TRAILERMAXX M+S,,09,,,,,,
4717784201597,190000916,MAXXIS,Reifen,09.csv,165,,R,13C,93,,UE-168,,09,,,,,,
4717784201641,190000937,MAXXIS,Reifen,09.csv,175,,R,13C,95,,UE-168 TRUCMAXX,,09,,,,,,
4717784201665,190000476,MAXXIS,Reifen,09.csv,195,50,R,13C,101,,CR-966 TRAILERMAXX M+S,,09,,,,,,
4717784214023,190001256,MAXXIS,Reifen,09.csv,145,,R,10,,,CR-966 TRAILERMAXX M+S,,09,,,,,,
4717784227764,190000429,MAXXIS,Reifen,09.csv,185,65,R,14C,91,,CR-965 TRAILERMAXX M+S,,09,,,,,,
4717784233710,190000568,MAXXIS,Reifen,09.csv,185,60,R,12C,101,,CR-966 TRAILERMAXX M+S,,09,,,,,,
4717784255101,190001258,MAXXIS,Reifen,09.csv,145,,R,12C,84,,UE-168,,09,,,,,,
4717784256405,190000608,MAXXIS,Reifen,09.csv,205,80,R,16,,,MA-SAS XL GANZJAHR,,09,,,,,,
4717784256535,190000692,MAXXIS,Reifen,09.csv,235,60,R,16,,,MA-SAS GANZJAHR,,09,,,,,,
4717784256566,190000609,MAXXIS,Reifen,09.csv,225,75,R,16,,,MA-SAS GANZJAHR,,09,,,,,,
4717784256719,190000611,MAXXIS,Reifen,09.csv,255,65,R,16,,,MA-SAS GANZJAHR,,09,,,,,,
4717784256740,190000694,MAXXIS,Reifen,09.csv,255,60,R,17,,,MA-SAS XL GANZJAHR,,09,,,,,,
4717784261171,190000878,MAXXIS,Reifen,09.csv,235,60,R,17,,,MA-SW WINTERMAXX,,09,,,,,,
4717784261461,190000911,MAXXIS,Reifen,09.csv,155,,R,13C,89,,UE-168,,09,,,,,,
4717784272009,190000569,MAXXIS,Reifen,09.csv,195,60,R,12C,102,,CR-966 TRAILERMAXX M+S,,09,,,,,,
4717784277189,190000628,MAXXIS,Reifen,09.csv,185,60,R,14,,,WP-05 ARCTICTREKKER,,09,,,,,,
4717784277998,190000562,MAXXIS,Reifen,09.csv,165,70,R,14,,,WP-05 XL ARCTICTREKKER,,09,,,,,,
4717784278070,190000617,MAXXIS,Reifen,09.csv,175,65,R,15,,,WP-05 XL ARCTICTREKKER,,09,,,,,,
4717784278513,190000917,MAXXIS,Reifen,09.csv,165,,R,14C,95,,UE-168,,09,,,,,,
4717784292076,190001085,MAXXIS,Reifen,09.csv,225,35,R,18,,Z,MA VS-01 XLFSL,,09,,,,,,
4717784299686,190001060,MAXXIS,Reifen,09.csv,215,45,R,18,,Z,MA VS-01 XLFSL,,09,,,,,,
4717784300160,190000563,MAXXIS,Reifen,09.csv,175,60,R,14,,,AP2 GANZJAHR,,09,,,,,,
4717784300177,190001228,MAXXIS,Reifen,09.csv,205,50,R,15,,,AP2 XL GANZJAHR,,09,,,,,,
4717784300252,190000522,MAXXIS,Reifen,09.csv,185,55,R,14,,,AP2 GANZJAHR,,09,,,,,,
4717784300269,190000520,MAXXIS,Reifen,09.csv,175,60,R,15,,,AP2 GANZJAHR,,09,,,,,,
4717784300276,190000594,MAXXIS,Reifen,09.csv,205,55,R,15,,,AP2 GANZJAHR,,09,,,,,,
4717784300290,190000513,MAXXIS,Reifen,09.csv,155,70,R,13,,,AP2 GANZJAHR,,09,,,,,,
4717784300320,190000578,MAXXIS,Reifen,09.csv,165,65,R,15,,,AP2 GANZJAHR,,09,,,,,,
4717784300351,190000512,MAXXIS,Reifen,09.csv,175,70,R,13,,,AP2 GANZJAHR,,09,,,,,,
4717784300368,190000542,MAXXIS,Reifen,09.csv,175,70,R,14,,,AP2 XL GANZJAHR,,09,,,,,,
4717784300382,190000532,MAXXIS,Reifen,09.csv,165,70,R,13,,,AP2 XL GANZJAHR,,09,,,,,,
4717784307053,190001076,MAXXIS,Reifen,09.csv,215,70,R,15C,107,,MA-C2 CAMPRO FSL,,09,,,,,,
4717784311173,190001020,MAXXIS,Reifen,09.csv,205,40,R,18,,Z,MA VS-01 XLFSL,,09,,,,,,
4717784311197,190001137,MAXXIS,Reifen,09.csv,245,35,R,20,,Z,MA VS-01 XLFSL,,09,,,,,,
4717784312422,190001003,MAXXIS,Reifen,09.csv,195,65,R,14,,,AP2 ALL SEASON XL 3PMSF,,09,,,,,,
4717784312729,190000582,MAXXIS,Reifen,09.csv,175,65,R,13,,,AP2 GANZJAHR,,09,,,,,,
4717784312743,190000573,MAXXIS,Reifen,09.csv,155,80,R,13,,,AP2 XL GANZJAHR,,09,,,,,,
4717784312774,190000633,MAXXIS,Reifen,09.csv,165,65,R,13,,,AP2 GANZJAHR,,09,,,,,,
4717784313054,190000674,MAXXIS,Reifen,09.csv,235,45,R,18,,Z,PREMITRA 5 XL,,09,,,,,,
4717784313061,190001008,MAXXIS,Reifen,09.csv,195,65,R,15,,,PREMITRA 5,,09,,,,,,
4717784313078,190001006,MAXXIS,Reifen,09.csv,195,65,R,15,,,PREMITRA 5,,09,,,,,,
4717784313085,190001009,MAXXIS,Reifen,09.csv,195,65,R,15,,,PREMITRA 5 XL,,09,,,,,,
4717784313092,190000652,MAXXIS,Reifen,09.csv,195,55,R,15,,,PREMITRA 5,,09,,,,,,
4717784313108,190000666,MAXXIS,Reifen,09.csv,225,45,R,17,,Z,PREMITRA 5,,09,,,,,,
4717784313252,190000604,MAXXIS,Reifen,09.csv,145,70,R,13,,,AP2 GANZJAHR,,09,,,,,,
4717784313610,190000576,MAXXIS,Reifen,09.csv,145,80,R,13,,,AP2 XL GANZJAHR,,09,,,,,,
4717784313856,190000461,MAXXIS,Reifen,09.csv,195,70,R,14C,,,CR-966 TRAILERMAXX M+S,,09,,,,,,
4717784313870,190001342,MAXXIS,Reifen,09.csv,155,,R,13C,,,CR-966 XL M+S,,09,,,,,,
4717784314259,190001084,MAXXIS,Reifen,09.csv,225,35,R,17,,Z,MA VS-01 XLFSL,,09,,,,,,
4717784314280,190000632,MAXXIS,Reifen,09.csv,185,70,R,13,,,AP2 GANZJAHR,,09,,,,,,
4717784314495,190001045,MAXXIS,Reifen,09.csv,205,70,R,15C,102,,M-8060 TREPADOR,,09,,,,,,
4717784314624,190000682,MAXXIS,Reifen,09.csv,185,50,R,16,,,WP-05 ARCTICTREKKER,,09,,,,,,
4717784315171,190001281,MAXXIS,Reifen,09.csv,195,65,R,15,,,PREMITRA SNOW WP6 XL 3PMSF,,09,,,,,,
4717784316000,190000867,MAXXIS,Reifen,09.csv,195,50,R,13C,101,,MA-LAS ALLSEASON M+S,,09,,,,,,
4717784317304,190000660,MAXXIS,Reifen,09.csv,225,55,R,16,,,PREMITRA 5,,09,,,,,,
4717784317311,190000673,MAXXIS,Reifen,09.csv,225,55,R,16,,Z,PREMITRA 5 XL,,09,,,,,,
4717784317328,190000648,MAXXIS,Reifen,09.csv,225,55,R,17,,Z,PREMITRA 5 XL,,09,,,,,,
4717784317335,190000663,MAXXIS,Reifen,09.csv,215,55,R,17,,Z,PREMITRA 5 XL,,09,,,,,,
4717784317649,190001000,MAXXIS,Reifen,09.csv,195,60,R,15,,,PREMITRA 5,,09,,,,,,
4717784317656,190000846,MAXXIS,Reifen,09.csv,195,50,R,16,,,PREMITRA 5 XL,,09,,,,,,
4717784317670,190000659,MAXXIS,Reifen,09.csv,205,50,R,16,,Z,PREMITRA 5 XL,,09,,,,,,
4717784317687,190001064,MAXXIS,Reifen,09.csv,215,55,R,16,,Z,PREMITRA 5 XLFSL,,09,,,,,,
4717784317694,190000657,MAXXIS,Reifen,09.csv,215,55,R,16,,,PREMITRA 5,,09,,,,,,
4717784317724,190000746,MAXXIS,Reifen,09.csv,215,65,R,16,,,PREMITRA 5,,09,,,,,,
4717784317748,190000664,MAXXIS,Reifen,09.csv,215,45,R,17,,Z,PREMITRA 5 XL,,09,,,,,,
4717784317755,190000671,MAXXIS,Reifen,09.csv,215,50,R,17,,Z,PREMITRA 5 XL,,09,,,,,,
4717784317762,190000661,MAXXIS,Reifen,09.csv,205,50,R,17,,Z,PREMITRA 5 XL,,09,,,,,,
4717784317779,190000647,MAXXIS,Reifen,09.csv,205,55,R,17,,,PREMITRA 5 XL,,09,,,,,,
4717784317786,190001148,MAXXIS,Reifen,09.csv,245,50,R,18,,Z,HP5 XLFSL,,09,,,,,,
4717784318172,190000877,MAXXIS,Reifen,09.csv,195,50,R,16,,,WP-05 XL ARCTICTREKKER,,09,,,,,,
4717784319629,190000685,MAXXIS,Reifen,09.csv,215,40,R,17,,,WP-05 ARCTICTREKKER,,09,,,,,,
4717784321332,190000668,MAXXIS,Reifen,09.csv,165,80,R,13,,,AP2 XL GANZJAHR,,09,,,,,,
4717784327112,190000693,MAXXIS,Reifen,09.csv,235,60,R,17,,,MA-SAS GANZJAHR,,09,,,,,,
4717784327143,190000690,MAXXIS,Reifen,09.csv,205,70,R,16,,,MA-SAS GANZJAHR,,09,,,,,,
4717784328713,190000944,MAXXIS,Reifen,09.csv,175,60,R,15,,,WP-05 3PMSF,,09,,,,,,
4717784328720,190001677,MAXXIS,Reifen,09.csv,225,50,R,17,,Z,PREMITRA 5 FSL,,09,,,,,,
4717784328744,190001065,MAXXIS,Reifen,09.csv,215,55,R,17,,Z,PREMITRA 5 FSL,,09,,,,,,
4717784328782,190001088,MAXXIS,Reifen,09.csv,225,45,R,17,,Z,PREMITRA 5 XLFSL,,09,,,,,,
4717784328799,190001025,MAXXIS,Reifen,09.csv,205,55,R,16,,,PREMITRA 5 FSL,,09,,,,,,
4717784328836,190000796,MAXXIS,Reifen,09.csv,205,65,R,16C,105,,VANSMART A/S AL2,,09,,,,,,
4717784331331,190001104,MAXXIS,Reifen,09.csv,225,70,R,15C,110,,VANSMART MCV3+ FSL,,09,,,,,,
4717784332215,190000750,MAXXIS,Reifen,09.csv,235,40,R,18,,Z,PREMITRA 5,,09,,,,,,
4717784332239,190001140,MAXXIS,Reifen,09.csv,245,40,R,18,,Z,PREMITRA 5 XLFSL,,09,,,,,,
4717784332246,190000732,MAXXIS,Reifen,09.csv,195,45,R,16,,,PREMITRA 5 XL,,09,,,,,,
4717784332260,190000751,MAXXIS,Reifen,09.csv,235,45,R,17,,Z,PREMITRA 5 XL,,09,,,,,,
4717784332284,190001071,MAXXIS,Reifen,09.csv,215,60,R,17,,,PREMITRA 5,,09,,,,,,
4717784332291,190000814,MAXXIS,Reifen,09.csv,205,45,R,17,,Z,PREMITRA 5 XL,,09,,,,,,
4717784332345,190000752,MAXXIS,Reifen,09.csv,235,50,R,18,,,PREMITRA 5,,09,,,,,,
4717784332352,190000803,MAXXIS,Reifen,09.csv,235,50,R,18,,Z,PREMITRA 5,,09,,,,,,
4717784332369,190000749,MAXXIS,Reifen,09.csv,225,60,R,16,,,PREMITRA 5,,09,,,,,,
4717784332376,190000787,MAXXIS,Reifen,09.csv,225,55,R,18,,,PREMITRA 5,,09,,,,,,
4717784332420,190000747,MAXXIS,Reifen,09.csv,225,40,R,18,,Z,PREMITRA 5,,09,,,,,,
4717784332437,190001687,MAXXIS,Reifen,09.csv,225,45,R,18,,Z,PREMITRA 5 XLBSW,,09,,,,,,
4717784332451,190001056,MAXXIS,Reifen,09.csv,215,45,R,16,,,PREMITRA 5 XLFSL,,09,,,,,,
4717784332475,190001119,MAXXIS,Reifen,09.csv,235,55,R,17,,,PREMITRA 5 FSL,,09,,,,,,
4717784332482,190000745,MAXXIS,Reifen,09.csv,215,55,R,18,,,PREMITRA 5 XL,,09,,,,,,
4717784333540,190001159,MAXXIS,Reifen,09.csv,255,45,R,18,,Z,PREMITRA 5 HP5 FSL,,09,,,,,,
4717784333557,190000847,MAXXIS,Reifen,09.csv,235,50,R,17,,,PREMITRA 5,,09,,,,,,
4717784333663,190001246,MAXXIS,Reifen,09.csv,235,60,R,18,,,VICTRA SPORT 5 VS5 SUV XL,,09,,,,,,
4717784333694,190000715,MAXXIS,Reifen,09.csv,155,70,R,13,,,MECOTRA 3,,09,,,,,,
4717784334387,190000739,MAXXIS,Reifen,09.csv,205,55,R,16,,,MECOTRA 3,,09,,,,,,
4717784334400,190001023,MAXXIS,Reifen,09.csv,205,55,R,16,,,MECOTRA 3,,09,,,,,,
4717784334424,190000973,MAXXIS,Reifen,09.csv,185,60,R,15,,,MECOTRA 3,,09,,,,,,
4717784334448,190000719,MAXXIS,Reifen,09.csv,165,70,R,14,,,MECOTRA 3,,09,,,,,,
4717784334455,190000932,MAXXIS,Reifen,09.csv,165,70,R,14,,,MECOTRA 3 XL,,09,,,,,,
4717784334462,190000723,MAXXIS,Reifen,09.csv,175,65,R,14,,,MECOTRA 3,,09,,,,,,
4717784334479,190000948,MAXXIS,Reifen,09.csv,175,65,R,14,,,MECOTRA 3 ME3 XL,,09,,,,,,
4717784334493,190000730,MAXXIS,Reifen,09.csv,185,60,R,15,,,MECOTRA 3 XL,,09,,,,,,
4717784334912,190000716,MAXXIS,Reifen,09.csv,155,80,R,13,,,MECOTRA 3,,09,,,,,,
4717784336992,190000642,MAXXIS,Reifen,09.csv,185,70,R,13,,,MECOTRA 3,,09,,,,,,
4717784337821,190000822,MAXXIS,Reifen,09.csv,185,75,R,16C,102,,VANSMART A/S AL2,,09,,,,,,
4717784337838,190000823,MAXXIS,Reifen,09.csv,225,65,R,16C,110,,VANSMART A/S AL2,,09,,,,,,
4717784337845,190000797,MAXXIS,Reifen,09.csv,215,65,R,16C,107,,VANSMART A/S AL2,,09,,,,,,
4717784337852,190000769,MAXXIS,Reifen,09.csv,215,65,R,15C,102,,VANSMART A/S AL2,,09,,,,,,
4717784337968,190000795,MAXXIS,Reifen,09.csv,195,65,R,16C,102,,VANSMART A/S AL2,,09,,,,,,
4717784337975,190000792,MAXXIS,Reifen,09.csv,205,70,R,15C,104,,VANSMART A/S AL2,,09,,,,,,
4717784337982,190000794,MAXXIS,Reifen,09.csv,205,65,R,15C,100,,VANSMART A/S AL2,,09,,,,,,
4717784338132,190000837,MAXXIS,Reifen,09.csv,175,70,R,14C,93,,VANSMART A/S AL2,,09,,,,,,
4717784338514,190000818,MAXXIS,Reifen,09.csv,215,70,R,16C,106,,VANSMART A/S AL2,,09,,,,,,
4717784338521,190000839,MAXXIS,Reifen,09.csv,215,70,R,15C,107,,VANSMART A/S AL2,,09,,,,,,
4717784338569,190000798,MAXXIS,Reifen,09.csv,195,60,R,16C,97,,VANSMART A/S AL2,,09,,,,,,
4717784338583,190000777,MAXXIS,Reifen,09.csv,215,60,R,16C,101,,VANSMART A/S AL2,,09,,,,,,
4717784338590,190000793,MAXXIS,Reifen,09.csv,225,70,R,15C,110,,VANSMART A/S AL2,,09,,,,,,
4717784338620,190000720,MAXXIS,Reifen,09.csv,175,55,R,15,,,MECOTRA 3,,09,,,,,,
4717784338637,190000727,MAXXIS,Reifen,09.csv,185,55,R,15,,,MECOTRA 3,,09,,,,,,
4717784338781,190001033,MAXXIS,Reifen,09.csv,205,60,R,16,,,MECOTRA 3 ME3,,09,,,,,,
4717784338835,190000925,MAXXIS,Reifen,09.csv,165,65,R,14,,,MECOTRA 3 ME3,,09,,,,,,
4717784338842,190000951,MAXXIS,Reifen,09.csv,175,65,R,15,,,MECOTRA 3,,09,,,,,,
4717784338866,190000975,MAXXIS,Reifen,09.csv,185,65,R,14,,,MECOTRA 3 ME3,,09,,,,,,
4717784338897,190000731,MAXXIS,Reifen,09.csv,185,65,R,15,,,MECOTRA 3,,09,,,,,,
4717784338903,190000979,MAXXIS,Reifen,09.csv,185,65,R,15,,,MECOTRA 3 XL,,09,,,,,,
4717784338941,190001073,MAXXIS,Reifen,09.csv,215,65,R,15,,,MECOTRA 3,,09,,,,,,
4717784338989,190000980,MAXXIS,Reifen,09.csv,185,70,R,14,,,MECOTRA 3 ME3,,09,,,,,,
4717784339009,190001012,MAXXIS,Reifen,09.csv,195,70,R,14,,,MECOTRA 3,,09,,,,,,
4717784339030,190000945,MAXXIS,Reifen,09.csv,175,60,R,16,,,MECOTRA 3 ME3,,09,,,,,,
4717784339061,190000918,MAXXIS,Reifen,09.csv,165,60,R,14,,,MECOTRA 3 ME3,,09,,,,,,
4717784339092,190000722,MAXXIS,Reifen,09.csv,175,60,R,15,,,MECOTRA 3,,09,,,,,,
4717784339115,190000714,MAXXIS,Reifen,09.csv,155,65,R,14,,,MECOTRA 3,,09,,,,,,
4717784339122,190000966,MAXXIS,Reifen,09.csv,185,50,R,16,,,MECOTRA 3 ME3,,09,,,,,,
4717784339900,190000955,MAXXIS,Reifen,09.csv,175,70,R,14,,,MECOTRA 3 ME3 XL,,09,,,,,,
4717784339917,190000995,MAXXIS,Reifen,09.csv,195,55,R,20,,,MECOTRA 3 XL,,09,,,,,,
4717784339931,190001010,MAXXIS,Reifen,09.csv,195,65,R,16C,102,,VANSMART MCV3+ FSL,,09,,,,,,
4717784339948,190001046,MAXXIS,Reifen,09.csv,205,70,R,15C,104,,VANSMART MCV3+ FSL,,09,,,,,,
4717784339955,190000850,MAXXIS,Reifen,09.csv,205,65,R,16C,105,,VANSMART MCV3+ 8PR,,09,,,,,,
4717784339962,190001037,MAXXIS,Reifen,09.csv,205,65,R,15C,100,,VANSMART MCV3+ FSL,,09,,,,,,
4717784339979,190001103,MAXXIS,Reifen,09.csv,225,65,R,16C,110,,VANSMART MCV3+ FSL,,09,,,,,,
4717784339986,190000806,MAXXIS,Reifen,09.csv,215,65,R,16C,107,,VANSMART MCV3+,,09,,,,,,
4717784339993,190000849,MAXXIS,Reifen,09.csv,215,65,R,15C,102,,VANSMART MCV3+ 6PR,,09,,,,,,
4717784340005,190001077,MAXXIS,Reifen,09.csv,215,70,R,15C,107,,VANSMART MCV3+ FSL,,09,,,,,,
4717784340333,190000832,MAXXIS,Reifen,09.csv,195,75,R,16C,105,,VANSMART SNOW WL2,,09,,,,,,
4717784340371,190001047,MAXXIS,Reifen,09.csv,205,70,R,15C,104,,VANSMART SNOW WL2 WL2 FSL 3P,,09,,,,,,
4717784340388,190000767,MAXXIS,Reifen,09.csv,225,65,R,16C,110,,VANSMART SNOW WL2 M+S,,09,,,,,,
4717784340418,190001002,MAXXIS,Reifen,09.csv,195,60,R,16C,97,,VANSMART SNOW WL2 WL2 FSL 3P,,09,,,,,,
4717784340470,190000989,MAXXIS,Reifen,09.csv,195,,R,14C,104,,VANSMART SNOW WL2 WL2 FSL 3P,,09,,,,,,
4717784340487,190000939,MAXXIS,Reifen,09.csv,175,,R,14C,98,,VANSMART SNOW WL2 WL2 FSL 3P,,09,,,,,,
4717784340500,190000963,MAXXIS,Reifen,09.csv,185,,R,14C,100,,VANSMART SNOW WL2 WL2 FSL 3P,,09,,,,,,
4717784340890,190001072,MAXXIS,Reifen,09.csv,215,60,R,17C,107,,VANSMART SNOW WL2 FSL 3PMSF,,09,,,,,,
4717784341293,190000778,MAXXIS,Reifen,09.csv,215,60,R,17C,107,,VANSMART A/S AL2,,09,,,,,,
4717784341309,190000791,MAXXIS,Reifen,09.csv,195,70,R,15C,102,,VANSMART A/S AL2,,09,,,,,,
