product_id,manufacturer_article_number,EAN,tyre_tread,vehicle_type,tyre_width,tyre_aspect_ratio,tyre_diameter,tyre_load_index,tyre_speed_index,season,ec_vehicle,runflat,fuel_effeciency,wet_grip,rolling_resistance,noise_class,c-type,eu_directive_number,stock,price,3PMSF,ms,ice grip,eprel_id
61086,452327000,4024067005118,Van-Life 3,Van-Life 3,215,60,16,103 / 101,T,Summer,C2,FALSE,C,B,72,B,,2020/740,17,97.86,FALSE,FALSE,FALSE,1475249
61087,452329000,4024067005194,Van-Life 3 8PR,Van-Life 3,215,60,17,109 / 107,T,Summer,C2,FALSE,C,B,72,B,,2020/740,4,105.00,FALSE,FALSE,FALSE,1475315
61088,452331000,4024067005095,Van-Life 3 8PR,Van-Life 3,195,70,15,104 / 102,S,Summer,C2,FALSE,C,B,72,B,,2020/740,40,64.25,FALSE,FALSE,FALSE,1475231
61089,452334000,4024067005149,Van-Life 3 8PR,Van-Life 3,185,,14,102 / 100,R,Summer,C2,FALSE,C,B,72,B,,2020/740,1,54.88,FALSE,FALSE,FALSE,1475299
61090,452336000,4024067005262,Van-Life 3 8PR,Van-Life 3,235,65,16,115 / 113,R,Summer,C2,FALSE,C,B,72,B,,2020/740,1,100.32,FALSE,FALSE,FALSE,1475229
61103,1541117000,4024063504240,Polaris 3 M+S3PMSF,Polaris 3,185,55,14,80,T,Winter,C1,FALSE,E,C,71,B,,2020/740,17,52.70,TRUE,TRUE,FALSE,506007
61141,26786,3286342678610,Turanza 6 XL R0 FSL Enliten,Turanza 6,225,45,17,94,W,Summer,C1,FALSE,A,B,69,A,,2020/740,2,72.50,FALSE,FALSE,FALSE,1386153
61142,314304000,4019238282405,EcoContact 6Q,EcoContact 6Q,215,55,17,94,V,Summer,C1,FALSE,A,B,68,A,,2020/740,4,98.69,FALSE,FALSE,FALSE,1453412
61149,212007,8697322120077,Iceways 2,Iceways 2,175,65,14,82,T,Winter,C1,FALSE,D,E,71,B,,2020/740,20,103.79,TRUE,TRUE,FALSE,
61152,212017,8697322120176,Iceways 2,Iceways 2,195,65,15,91,T,Winter,C1,FALSE,D,E,71,B,,2020/740,4,56.41,TRUE,TRUE,FALSE,
61154,212009,8697322120091,Iceways 2,Iceways 2,185,60,14,82,T,Winter,C1,FALSE,D,E,71,B,,2020/740,20,106.72,TRUE,TRUE,FALSE,
61157,212041,8697322120411,Iceways 2,Iceways 2,205,60,16,92,T,Winter,C1,FALSE,D,E,71,B,,2020/740,8,71.92,TRUE,TRUE,FALSE,
61158,212003,8697322120039,Iceways 2 XL,Iceways 2,215,60,16,99,T,Winter,C1,FALSE,D,E,71,B,,2020/740,20,75.40,TRUE,TRUE,FALSE,
61160,212008,8697322120084,Iceways 2,Iceways 2,205,55,16,91,T,Winter,C1,FALSE,D,E,71,B,,2020/740,4,69.27,TRUE,TRUE,FALSE,
61167,245260,8697322452604,Wintus 2,Wintus 2,195,65,16,104 / 102,R,Winter,C2,FALSE,D,C,75,B,,2020/740,12,93.22,TRUE,TRUE,FALSE,
61168,212039,8697322999970,Iceways 2,Iceways 2,215,65,16,98,T,Winter,C1,FALSE,D,E,71,B,,2020/740,20,151.52,TRUE,TRUE,FALSE,
61171,348214000,4024064002776,Nord*Frost 200 ID XL,Nord*Frost 200,175,70,14,88,T,Winter,,FALSE,,,,,,,20,137.26,TRUE,FALSE,FALSE,
61172,593978,4038526393876,All Weather,All Weather,165,65,15,81,T,All Season,C1,FALSE,C,C,71,B,,2020/740,14,49.87,TRUE,TRUE,FALSE,1607250
61173,594151,4038526395108,Navigator 3 XL,Navigator 3,205,50,17,93,W,All Season,C1,FALSE,B,C,72,B,,2020/740,4,82.20,TRUE,TRUE,FALSE,1599644
61174,594152,4038526395115,All Weather XL,All Weather,205,50,17,93,W,All Season,C1,FALSE,B,C,72,B,,2020/740,20,86.52,TRUE,TRUE,FALSE,1656194
61175,594157,4038526395160,Navigator 3 XL,Navigator 3,215,55,18,99,V,All Season,C1,FALSE,C,C,71,B,,2020/740,18,91.89,TRUE,TRUE,FALSE,1641950
61176,594167,4038526395269,Vector 4Seasons G3 XL FP,Vector 4Seasons G3,285,45,19,111,V,All Season,C1,FALSE,C,C,72,A,,2020/740,46,156.55,TRUE,TRUE,FALSE,1643919
61177,594893,4038526406330,Vector 4Seasons G3 (+),Vector 4Seasons G3,215,55,17,94,V,All Season,C1,FALSE,B,B,71,B,,2020/740,38,113.93,TRUE,TRUE,FALSE,1443226
61178,595426,4038526408167,Eagle F1 Supersport XL FP,Eagle F1 Supersport,285,30,22,101,Y / ZR,Summer,C1,FALSE,D,A,73,B,,2020/740,8,244.83,FALSE,FALSE,FALSE,1683046
61179,596547,4038526419668,Ultra Grip Performance + XL MO SCT,Ultra Grip Performance +,265,40,21,105,H,Winter,C1,FALSE,B,B,73,B,,2020/740,5,232.22,TRUE,TRUE,FALSE,1557090
61180,596513,4038526421890,Perfecta,Perfecta,195,65,15,91,T,Summer,C1,FALSE,C,C,71,B,,2020/740,20,47.00,FALSE,FALSE,FALSE,1730961
61181,596467,4038526422101,Perfecta XL,Perfecta,195,65,15,95,T,Summer,C1,FALSE,C,C,72,B,,2020/740,8,54.07,FALSE,FALSE,FALSE,1668530
61182,596468,4038526422118,Passio 2,Passio 2,195,65,15,91,T,Summer,C1,FALSE,C,C,71,B,,2020/740,4,45.67,FALSE,FALSE,FALSE,1730956
61183,596469,4038526422125,Passio 2 XL,Passio 2,195,65,15,95,T,Summer,C1,FALSE,C,C,72,B,,2020/740,21,38.78,FALSE,FALSE,FALSE,1668533
61184,596404,4038526420725,SP 446 16PR,SP 446,285,70,19.5,146 / 144 / 144 / 142,L / M,Summer,C3,FALSE,D,C,73,A,,2020/740,12,427.06,TRUE,TRUE,FALSE,1589460
61185,596412,4038526421203,SP 346 16PR,SP 346,285,70,19.5,146 / 144 / 144 / 142,L / M,Summer,C3,FALSE,D,C,72,B,,2020/740,14,437.75,TRUE,TRUE,FALSE,1588565
61186,314200000,4019238130416,PremiumContact 7 XL FR Evc,PremiumContact 7,255,55,19,111,V,Summer,C1,FALSE,B,A,73,B,,2020/740,1,132.33,FALSE,FALSE,FALSE,1428735
61187,B5375,4548515048781,121T3PMSF,121T,285,70,22.5,150 / 148,J,Summer,C3,FALSE,C,C,68,A,,2020/740,20,455.93,TRUE,TRUE,FALSE,1335833
61188,B5353,4548515044653,124R 3PMSF,124R,315,60,22.5,154 / 148,L,Summer,C3,FALSE,D,B,70,A,,2020/740,18,499.79,TRUE,TRUE,FALSE,1329506
61189,B5133,4548515009591,124RA 16PR M+S 3PMSF,124R,245,70,19.5,136 / 134,M,Summer,C3,FALSE,D,C,71,A,,2020/740,16,405.43,TRUE,TRUE,FALSE,628373
61190,B5352,4548515044646,126S 3PMSF,126S,355,50,22.5,156,L,Summer,C3,FALSE,D,B,70,A,,2020/740,20,642.40,TRUE,TRUE,FALSE,1329830
61191,B5305,4548515035934,704R 3PMSF,704R,11,,22.5,148 / 145,M,Summer,C3,FALSE,E,B,72,A,,2020/740,20,696.11,TRUE,TRUE,FALSE,1080823
61192,R7497,4548515026710,BluEarth-GT AE51D,BluEarth-GT AE51D,185,65,15,88,T,Summer,C1,FALSE,B,B,67,A,,2020/740,6,85.20,FALSE,FALSE,FALSE,620062
61193,R8542,4548515049757,BluEarth-XT AE61 RPB,BluEarth-XT AE61,225,45,19,92,W,Summer,C1,FALSE,C,A,68,A,,2020/740,4,102.20,FALSE,FALSE,FALSE,1452101
61194,R8543,4548515049764,BluEarth-XT AE61,BluEarth-XT AE61,205,65,16,95,H,Summer,C1,FALSE,C,A,68,A,,2020/740,1,76.70,FALSE,FALSE,FALSE,1452100
61195,R8509,4548515048859,BluEarth-4S AW21 XL RPB,BluEarth-4S AW21,245,40,19,98,Y,All Season,C1,FALSE,D,B,72,B,,2020/740,20,105.05,TRUE,TRUE,FALSE,1566190
61196,R8510,4548515048866,BluEarth-4S AW21 XL RPB,BluEarth-4S AW21,235,35,19,91,Y,All Season,C1,FALSE,D,B,71,B,,2020/740,11,84.21,TRUE,TRUE,FALSE,1566191
61197,R8511,4548515048873,BluEarth-4S AW21 XL RPB,BluEarth-4S AW21,295,35,21,107,W,All Season,C1,FALSE,C,B,73,B,,2020/740,41,146.48,TRUE,TRUE,FALSE,1537889
61198,R8516,4548515048927,BluEarth-4S AW21 XL RPB,BluEarth-4S AW21,225,35,19,88,W,All Season,C1,FALSE,D,B,71,B,,2020/740,20,86.24,TRUE,TRUE,FALSE,1537891
61199,R8518,4548515048941,BluEarth-4S AW21 XL RPB,BluEarth-4S AW21,235,50,20,104,W,All Season,C1,FALSE,C,B,72,B,,2020/740,19,119.09,TRUE,TRUE,FALSE,1537892
61200,R8513,4548515048897,BluEarth-4S AW21 RPB,BluEarth-4S AW21,215,50,18,92,V,All Season,C1,FALSE,D,B,72,B,,2020/740,20,91.60,TRUE,TRUE,FALSE,1638479
61201,R8971,4548515305655,BluEarth-4S AW21 XL RPB,BluEarth-4S AW21,255,35,19,96,Y,All Season,C1,FALSE,D,B,73,B,,2020/740,20,90.15,TRUE,TRUE,FALSE,1638482
61202,E5478,4548515046312,Geolandar X-AT G016 POR OWL 6PR,Geolandar X-AT G016 POR,245,65,17,105 / 102,Q,Summer,,FALSE,,,,,,,12,142.02,FALSE,TRUE,FALSE,
61203,B5176,4548515015240,MY547 18PR M+S,MY547,12,,24,156 / 153,K,Summer,C3,FALSE,C,B,72,B,,2020/740,20,906.74,FALSE,TRUE,FALSE,629952
61204,R8292,4548515045568,Advan Sport V107 SUV XL RPB,Advan Sport V107 SUV,295,30,24,104,Y / ZR,Summer,C1,FALSE,D,A,73,B,,2020/740,21,241.66,FALSE,FALSE,FALSE,1552428
61205,R8280,4548515045445,Advan Sport V107 XL RPB,Advan Sport V107,245,35,21,96,Y / ZR,Summer,C1,FALSE,D,A,70,B,,2020/740,2,142.95,FALSE,FALSE,FALSE,1552433
61206,R8844,4548515300445,Advan Sport EV V108 XL RPB,Advan Sport EV V108,255,40,20,101,Y / ZR,Summer,C1,FALSE,B,A,71,B,,2020/740,3,147.90,FALSE,FALSE,FALSE,1591673
61207,R9013,4548515306072,BluEarth-Winter V906 XL,BluEarth-Winter V906,185,55,16,87,H,Winter,C1,FALSE,D,C,71,B,,2020/740,10,83.65,TRUE,TRUE,FALSE,1617033
61208,R9004,4548515305983,BluEarth-Winter V906,BluEarth-Winter V906,205,65,16,95,H,Winter,C1,FALSE,D,B,71,B,,2020/740,3,78.58,TRUE,TRUE,FALSE,1692690
61209,R9023,4548515306171,BluEarth-Winter V906 SUV RPB,BluEarth-Winter V906 SUV,285,40,18,105,V,Winter,C1,FALSE,D,B,73,B,,2020/740,2,246.34,TRUE,TRUE,FALSE,1973631
61210,R9003,4548515305976,BluEarth-Winter V906 XL,BluEarth-Winter V906,215,55,18,99,V,Winter,C1,FALSE,D,B,71,B,,2020/740,21,93.38,TRUE,TRUE,FALSE,1692689
61211,R9020,4548515306140,BluEarth-Winter V906 SUV XL,BluEarth-Winter V906 SUV,255,55,18,109,V,Winter,C1,FALSE,D,B,73,B,,2020/740,16,94.38,TRUE,TRUE,FALSE,1809748
61212,R9006,4548515306003,BluEarth-Winter V906 XL RPB,BluEarth-Winter V906,225,45,19,96,V,Winter,C1,FALSE,D,B,71,B,,2020/740,21,112.38,TRUE,TRUE,FALSE,1596948
61213,R9009,4548515306034,BluEarth-Winter V906 XL RPB,BluEarth-Winter V906,245,45,19,102,V,Winter,C1,FALSE,D,B,70,B,,2020/740,3,130.20,TRUE,TRUE,FALSE,1596949
61214,R9012,4548515306065,BluEarth-Winter V906 SUV XL,BluEarth-Winter V906 SUV,205,55,19,97,V,Winter,C1,FALSE,D,B,71,B,,2020/740,1,88.13,TRUE,TRUE,FALSE,1671294
61215,R9014,4548515306089,BluEarth-Winter V906 SUV,BluEarth-Winter V906 SUV,265,55,19,109,W,Winter,C1,FALSE,D,B,73,B,,2020/740,8,153.94,TRUE,TRUE,FALSE,1632497
61216,R9024,4548515306188,BluEarth-Winter V906 SUV RPB,BluEarth-Winter V906 SUV,295,35,19,104,V,Winter,C1,FALSE,D,B,74,B,,2020/740,18,160.40,TRUE,TRUE,FALSE,1973639
61217,R9015,4548515306096,BluEarth-Winter V906 SUV,BluEarth-Winter V906 SUV,265,60,20,112,H,Winter,C1,FALSE,C,B,73,B,,2020/740,7,142.55,TRUE,TRUE,FALSE,1692693
61218,R9019,4548515306133,BluEarth-Winter V906 XL RPB,BluEarth-Winter V906,265,35,20,99,W,Winter,C1,FALSE,D,B,73,B,,2020/740,77,155.70,TRUE,TRUE,FALSE,1632496
61219,R9022,4548515306164,BluEarth-Winter V906 XL RPB,BluEarth-Winter V906,285,40,20,108,V,Winter,C1,FALSE,D,B,73,B,,2020/740,5,201.40,TRUE,TRUE,FALSE,1654771
61220,R9021,4548515306157,BluEarth-Winter V906 SUV XL RPB,BluEarth-Winter V906 SUV,285,45,21,113,V,Winter,C1,FALSE,D,B,73,B,,2020/740,8,171.14,TRUE,TRUE,FALSE,1809751
61221,R9017,4548515306119,BluEarth-Winter V906 SUV XL RPB,BluEarth-Winter V906 SUV,315,35,22,111,V,Winter,C1,FALSE,D,B,74,B,,2020/740,1,183.23,TRUE,TRUE,FALSE,1671290
61222,R9018,4548515306126,BluEarth-Winter V906 XL RPB,BluEarth-Winter V906,275,40,22,107,V,Winter,C1,FALSE,D,B,73,B,,2020/740,4,167.80,TRUE,TRUE,FALSE,1692692
61223,R8598,4548515051224,Geolandar A/T G015 XL RPB,Geolandar A/T G015,255,50,20,109,H,All Season,C1,FALSE,E,C,72,B,,2020/740,2,364.56,TRUE,TRUE,FALSE,1446232
61236,582859,4038526090799,Eagle F1 Asymmetric 3 SUV XL AO EDT,Eagle F1 Asymmetric 3 SUV,285,40,21,109,W,Summer,C1,FALSE,B,B,72,A,,2020/740,1,187.00,FALSE,FALSE,FALSE,863170
61238,584423,4038526325808,Vector 4Seasons G3 XL,Vector 4Seasons G3,215,55,17,98,W,All Season,C1,FALSE,A,B,71,B,,2020/740,100,104.74,TRUE,TRUE,FALSE,1458916
61245,TS32811,6419440573175,Nordman North 9 XL Studded,Nordman North 9,205,60,16,96,T,Winter,,FALSE,,,,,,,2,126.22,TRUE,TRUE,FALSE,
61246,TS32812,6419440573182,Nordman North 9 XL Studded,Nordman North 9,215,60,16,99,T,Winter,,FALSE,,,,,,,4,148.70,TRUE,TRUE,FALSE,
61247,TS32816,6419440573229,Nordman North 9 XL Studded,Nordman North 9,215,55,17,98,T,Winter,,FALSE,,,,,,,22,162.59,TRUE,TRUE,FALSE,
61251,TS32825,6419440573311,Nordman North 9 SUV XL Studded,Nordman North 9 SUV,225,60,18,104,T,Winter,,FALSE,,,,,,,16,198.62,TRUE,TRUE,FALSE,
61255,TS32833,6419440573397,Nordman North 9 SUV XL Studded,Nordman North 9 SUV,265,60,18,114,T,Winter,,FALSE,,,,,,,20,230.19,TRUE,TRUE,FALSE,
61261,TS32839,6419440573458,Nordman North 9 SUV XL Studded,Nordman North 9 SUV,215,60,17,100,T,Winter,,FALSE,,,,,,,8,168.87,TRUE,TRUE,FALSE,
61262,1028871,8808563541266,Dynapro HP2 RA33,Dynapro HP2 RA33,265,50,20,107,V,Summer,C1,FALSE,B,C,72,B,,2020/740,20,136.05,FALSE,TRUE,FALSE,1456632
61263,1030950,8808563565897,Winter i*cept evo3 W330C HRS XL,Winter i*cept evo3 W330C,225,60,18,104,H,Winter,C1,TRUE,D,B,72,B,,2020/740,8,134.10,TRUE,TRUE,FALSE,1571993
61264,1030952,8808563565910,Winter i*cept evo3 W330C HRS XL,Winter i*cept evo3 W330C,265,50,19,110,H,Winter,C1,TRUE,D,B,73,B,,2020/740,39,135.70,TRUE,TRUE,FALSE,1571997
61265,1031022,8808563566856,Winter i*cept evo3 W330C HRS XL,Winter i*cept evo3 W330C,245,50,19,105,V,Winter,C1,TRUE,D,B,72,B,,2020/740,2,143.10,TRUE,TRUE,FALSE,1566608
61266,2021979,8808563598840,Vantra ST AS2 RA30 8PR,Vantra ST AS2 RA30,215,60,17,109 / 107,T,All Season,C2,FALSE,B,B,70,A,,2020/740,1,106.75,TRUE,TRUE,FALSE,1440243
61269,3242026014,6970310401603,SP302 A/T,SP302,215,70,16,100,H,Summer,C1,FALSE,D,C,71,B,,2020/740,20,58.46,FALSE,FALSE,FALSE,464579
61271,3341026014,6970310403188,SP302 A/T,SP302,225,65,17,102,H,Summer,C1,FALSE,D,C,71,B,,2020/740,20,54.93,FALSE,FALSE,FALSE,468365
61272,3406020602,6937833546747,SP802,SP802,165,60,14,75,H,Summer,C1,FALSE,D,B,69,B,,2020/740,20,31.42,FALSE,FALSE,FALSE,470160
61273,3413020602,6937833546778,SP802,SP802,185,60,14,82,H,Summer,C1,FALSE,D,B,69,B,,2020/740,8,52.13,FALSE,FALSE,FALSE,470238
61274,3312020602,6937833547829,SP802,SP802,175,65,14,82,H,Summer,C1,FALSE,D,B,69,B,,2020/740,50,32.37,FALSE,TRUE,FALSE,466340
61275,3221020602,6937833547089,SP802,SP802,175,70,14,84,H,Summer,C1,FALSE,D,B,70,B,,2020/740,16,33.63,FALSE,TRUE,FALSE,464520
61276,3415020602,6937833546808,SP802,SP802,185,60,15,84,H,Summer,C1,FALSE,D,B,69,B,,2020/740,1,59.66,FALSE,TRUE,FALSE,470573
61278,3316020602,6937833547515,SP802,SP802,185,65,14,86,H,Summer,C1,FALSE,D,B,70,B,,2020/740,20,40.25,FALSE,TRUE,FALSE,467700
61279,3420020602,6937833546839,SP802,SP802,195,60,15,88,H,Summer,C1,FALSE,D,B,70,B,,2020/740,20,39.25,FALSE,TRUE,FALSE,473901
61280,3318020602,6937833546655,SP802,SP802,185,65,15,88,H,Summer,C1,FALSE,D,B,70,B,,2020/740,20,37.27,FALSE,TRUE,FALSE,467737
61282,3421020602,6937833546556,SP802,SP802,195,60,16,89,H,Summer,C1,FALSE,D,B,70,B,,2020/740,20,37.83,FALSE,TRUE,FALSE,474135
61283,3325020602,6937833546686,SP802,SP802,195,65,15,91,H,Summer,C1,FALSE,D,B,70,B,,2020/740,4,37.31,FALSE,FALSE,FALSE,467760
61284,3329020602,6937833546402,SP802,SP802,205,65,15,94,H,Summer,C1,FALSE,C,B,70,B,,2020/740,20,39.19,FALSE,TRUE,FALSE,467782
61285,3238026014,6970310401498,SP302 A/T,SP302,205,70,15,96,H,Summer,C1,FALSE,D,C,71,B,,2020/740,2,60.50,FALSE,FALSE,FALSE,464563
61286,3438026014,6937833505171,SP302 A/T,SP302,225,60,17,99,H,Summer,C1,FALSE,D,C,71,B,,2020/740,20,64.49,FALSE,TRUE,FALSE,475726
61287,9700022008,6970310408787,SP112 12PR,SP112,7.00,,16,115 / 110,Q / Q,Summer,C2,FALSE,C,C,72,B,,2020/740,4,95.34,FALSE,TRUE,FALSE,509430
61290,3259023014,6970310401825,SP302 A/T XL,SP302,245,70,16,111,S,Summer,C1,FALSE,D,C,72,B,,2020/740,29,74.00,FALSE,FALSE,FALSE,464815
61293,3117023014,6970310400484,SP302 A/T XL,SP302,235,75,15,109,S,Summer,C1,FALSE,D,C,72,B,,2020/740,20,70.92,FALSE,FALSE,FALSE,464298
61294,3261024014,6970310401856,SP302 A/T,SP302,255,70,15,108,T,Summer,C1,FALSE,D,C,72,B,,2020/740,4,89.12,FALSE,FALSE,FALSE,464827
61296,3361124027,6970310403607,SP306 XL,SP306,265,65,17,116,T,Summer,C1,FALSE,C,B,73,B,,2020/740,20,84.23,FALSE,FALSE,FALSE,470151
61297,3120024014,6970310400569,SP302 A/T,SP302,245,75,16,111,T,Summer,C1,FALSE,D,C,71,B,,2020/740,3,74.96,FALSE,FALSE,FALSE,464309
61298,3267024014,6970310401894,SP302 A/T,SP302,265,70,16,112,T,Summer,C1,FALSE,D,C,72,B,,2020/740,20,83.29,FALSE,FALSE,FALSE,464852
61299,3349024014,6970310403324,SP302 A/T,SP302,245,65,17,107,T,Summer,C1,FALSE,D,C,71,B,,2020/740,20,75.62,FALSE,FALSE,FALSE,470018
61300,3247024014,6970310401641,SP302 A/T,SP302,225,70,16,103,T,Summer,C1,FALSE,D,C,71,B,,2020/740,20,55.79,FALSE,FALSE,FALSE,464596
61301,3112024014,6970310400378,SP302 A/T,SP302,225,75,15,102,T,Summer,C1,FALSE,D,C,71,B,,2020/740,20,57.95,FALSE,FALSE,FALSE,464275
61304,3436020702,6937833547256,SP802,SP802,225,60,16,98,V,Summer,C1,FALSE,C,B,70,B,,2020/740,20,44.04,FALSE,TRUE,FALSE,475596
61305,3626020702,6937833546907,SP802,SP802,215,50,17,91,V,Summer,C1,FALSE,C,B,70,B,,2020/740,20,52.83,FALSE,TRUE,FALSE,488335
61306,3536020702,6937833546563,SP802,SP802,225,55,16,95,V,Summer,C1,FALSE,C,B,70,B,,2020/740,20,45.84,FALSE,TRUE,FALSE,487952
61307,3529020702,6937833546587,SP802,SP802,215,55,17,94,V,Summer,C1,FALSE,C,B,70,B,,2020/740,20,46.99,FALSE,TRUE,FALSE,483995
61308,3527020702,6937833547218,SP802,SP802,215,55,16,93,V,Summer,C1,FALSE,C,B,70,B,,2020/740,20,43.13,FALSE,TRUE,FALSE,483837
61309,3426020702,6937833545436,SP802,SP802,205,60,16,92,V,Summer,C1,FALSE,C,B,70,B,,2020/740,20,38.17,FALSE,TRUE,FALSE,474318
61311,3611020702,6937833546877,SP802,SP802,195,50,15,82,V,Summer,C1,FALSE,D,B,70,B,,2020/740,20,35.33,FALSE,TRUE,FALSE,488095
61312,3509020702,6937833547164,SP802,SP802,185,55,15,82,V,Summer,C1,FALSE,D,B,69,B,,2020/740,20,35.27,FALSE,TRUE,FALSE,476758
61313,3515020702,6937833547300,SP802,SP802,195,55,15,85,V,Summer,C1,FALSE,D,B,70,B,,2020/740,20,40.26,FALSE,TRUE,FALSE,476979
61314,3521020802,6937833547317,SP802,SP802,205,55,16,91,V,Summer,C1,FALSE,C,B,69,B,,2020/740,20,73.13,FALSE,FALSE,FALSE,482444
61315,3336020737,6937833547386,SP303 XL,SP303,215,65,16,102,V,Summer,C1,FALSE,C,C,72,B,,2020/740,20,47.13,FALSE,FALSE,FALSE,468101
61316,3575020837,6937833547393,SP303 XL,SP303,225,55,19,103,W,Summer,C1,FALSE,C,C,72,B,,2020/740,20,70.82,FALSE,FALSE,FALSE,488072
61317,3634029018,6937833544484,SP701 XL,SP701,225,50,17,98,Y,Summer,C1,FALSE,C,C,72,B,,2020/740,20,47.73,FALSE,FALSE,FALSE,488359
61320,3723029018,6937833544392,SP701 XL,SP701,215,45,17,91,Y,Summer,C1,FALSE,C,C,72,B,,2020/740,20,44.08,FALSE,FALSE,FALSE,489188
61332,343255000,4024064514057,Euro Frost 5 M+S 3PMSF,Euro*Frost 5,145,80,13,75,T,Winter,C1,FALSE,G,C,71,2,,1222/2009,1,35.08,TRUE,TRUE,FALSE,
61348,1032101,8808563578538,Winter i*Pike RS2 W429 XL Studded,Winter i*Pike RS2 W429,225,45,19,96,T,Winter,,FALSE,,,,,,,13,191.52,TRUE,TRUE,FALSE,
61351,1032105,8808563578576,Winter i*Pike X W429A XL Studded,Winter i*Pike X W429A,255,45,20,105,T,Winter,,FALSE,,,,,,,39,210.90,TRUE,TRUE,FALSE,
61357,1030777,8808563563817,Winter i*Pike RS2 W429 XL Studded,Winter i*Pike RS2 W429,225,40,18,92,T,Winter,,FALSE,,,,,,,50,147.58,TRUE,TRUE,FALSE,
61360,1032108,8808563578606,Winter i*Pike X W429A XL Studded,Winter i*Pike X W429A,275,50,20,113,T,Winter,,FALSE,,,,,,,8,206.06,TRUE,TRUE,FALSE,
61375,579561,3528705795610,Primacy All Season XL SLT ALR,Primacy AllSeason,285,40,23,111,Y,Summer,C1,FALSE,A,C,72,A,,2020/740,1,458.05,FALSE,TRUE,FALSE,1122598
61376,4073100,8019227407310,Scorpion Winter XL B1,Scorpion Winter,285,45,21,113,W,Winter,C1,FALSE,C,A,70,A,,2020/740,7,320.00,TRUE,TRUE,FALSE,597084
61473,401008000,4024063510647,Polaris 3 4x4 BSW M+S 3PMSF,Polaris 3 4x4,235,70,16,106,T,Summer,C1,FALSE,E,C,71,B,,2020/740,1,126.45,TRUE,TRUE,FALSE,506249
61480,3954400,8019227395440,P-Zero (PZ4) XL * ncs S.C. (e),P-Zero (PZ4),255,35,21,101,Y,Summer,C1,FALSE,B,B,70,A,,2020/740,36,204.75,FALSE,FALSE,FALSE,1073965
61481,4120800,8019227412086,P-Zero (PZ4) XL * elt S.C.,P-Zero (PZ4),275,45,20,110,Y,Summer,C1,FALSE,A,A,72,B,,2020/740,4,194.04,FALSE,FALSE,FALSE,1274624
61482,4120900,8019227412093,P-Zero (PZ4) XL * elt S.C.,P-Zero (PZ4),305,40,20,112,Y,Summer,C1,FALSE,A,A,72,A,,2020/740,1,244.26,FALSE,FALSE,FALSE,1274625
61483,4150100,8019227415018,P-Zero (PZ4) XL MO1A S.C.,P-Zero (PZ4),305,30,21,104,Y / ZR,Summer,C1,FALSE,D,A,75,B,,2020/740,1,255.30,FALSE,FALSE,FALSE,1390092
61484,4238700,8019227423877,P-Zero (PZ4) XL MGT elt S.C.,P-Zero (PZ4),295,30,21,102,Y / ZR,Summer,C1,FALSE,C,B,71,A,,2020/740,1,295.83,FALSE,FALSE,FALSE,1469301
61485,4239800,8019227423983,Scorpion All Sea SF2 XL VOL KS elt,Scorpion All Season SF2,235,50,19,103,H,All Season,C1,FALSE,A,A,70,B,,2020/740,1,140.30,TRUE,TRUE,FALSE,1422147
61486,4239900,8019227423990,Scorpion All Season SF2 XL VOL KS elt,Scorpion All Season SF2,255,45,19,104,H,All Season,C1,FALSE,A,A,70,A,,2020/740,8,154.50,TRUE,TRUE,FALSE,1422148
61488,4240000,8019227424003,Scorpion All Sea SF2 XL VOL KS elt,Scorpion All Season SF2,235,45,20,100,H,All Season,C1,FALSE,A,A,70,B,,2020/740,9,167.99,TRUE,TRUE,FALSE,1422149
61489,4240100,8019227424010,Scorpion All Season SF2 XL VOL KS elt,Scorpion All Season SF2,255,40,20,101,H,All Season,C1,FALSE,A,A,70,A,,2020/740,21,165.22,TRUE,TRUE,FALSE,1422248
61490,70001033,3831126106959,Enduro Trail+ Front,Enduro Trail+ Front,110,80,19,59,H,Summer,,FALSE,D,C,72,B,,,3,69.10,FALSE,TRUE,FALSE,1287413
61491,70001186,3831126108984,Enduro Trail+ Front,Enduro Trail+ Front,90,90,21,54,H,Summer,,FALSE,C,C,70,B,,,12,73.50,FALSE,TRUE,FALSE,1394975
61492,70001187,3831126108991,Enduro Trail+ Front DAKAR Yellow,Enduro Trail+ Front DAKAR,90,90,21,54,H,Summer,,FALSE,C,B,70,B,,,2,74.90,FALSE,TRUE,FALSE,1394976
61497,70001024,3831126107680,Enduro Trail XT+ Rear DAKAR Yelllow,Enduro Trail XT+ Rear DAKAR,140,80,17,69,T,Summer,,FALSE,C,C,72,B,,,9,90.96,FALSE,TRUE,FALSE,1756742
61498,70001028,3831126107888,EnduroTrail XT+ Rear DAKAR Yellow,Enduro Trail XT+ Rear DAKAR,150,70,18,70,T,Summer,,FALSE,D,C,71,B,,,11,113.31,FALSE,TRUE,FALSE,1382224
61499,70000920,3831126107970,Enduro Trail-Rally MH Front SUPER Yellow,Enduro Trail-Rally MH Front,90,90,21,54,R,Summer,,FALSE,D,C,71,B,,,42,62.46,FALSE,TRUE,FALSE,1382191
61501,70000985,3831126107666,Stone King Rear,Stone King Rear,130,80,17,65,N,Summer,,FALSE,C,B,71,B,,,50,64.49,FALSE,TRUE,FALSE,1744623
